input1,input2,y_true_1,y_true_2,model1_out1,model1_out2,model2_out1,model2_out2
120.0,0.5,-1.0982111784726554,-0.04441147618331219,-4.412890390690506,-0.42288429969400454,-3.9763686582748274,-0.21197447162891958
120.0,0.6000000000000001,-0.9716473062249021,-0.051392480115262026,-4.413574457149067,-0.4239669270840557,-3.9603354704881193,-0.21094475088356587
120.0,0.7000000000000001,-0.8531031763207872,-0.05733641606282315,-4.414512280551405,-0.42544980146299805,-3.951084260123174,-0.21038233622082808
120.0,0.8,-0.7411057748604586,-0.0620704393619308,-4.415683994033296,-0.4273254730246803,-3.9487558967193346,-0.2102912913273312
120.0,0.9,-0.6345220142286452,-0.0654217053485202,-4.41706527146175,-0.42958456263696154,-3.9533859427519413,-0.21067228465884946
120.0,1.0,-0.5324660259261359,-0.06721736935852654,-4.418628166347698,-0.43221583990595797,-3.9649037499774593,-0.21152258127097492
121.0,0.0,-1.8401538857274067,-0.0,-4.118969599865968,-0.28422507329343,-5.005542683836464,-0.29361578295934987
121.0,0.1,-1.636422562664729,-0.008898544061209029,-4.112836139347418,-0.2826276989416527,-4.993985538907565,-0.2918661990826544
121.0,0.2,-1.4602511480288451,-0.017636432362035142,-4.109094145319081,-0.28167217711964165,-4.9836799799244496,-0.29036699911774333
121.0,0.30000000000000004,-1.3043443719420733,-0.026053009142095435,-4.1078248563994055,-0.28136334298574184,-4.97477270238096,-0.28912867474396853
121.0,0.4,-1.163772998000576,-0.033987618641006995,-4.109055964283048,-0.2817027613467276,-4.9673931616270615,-0.2881599674010998
121.0,0.5,-1.0350865607216662,-0.041279605098386914,-4.112760609269778,-0.28268871342633123,-4.961650445358248,-0.2874677655554934
121.0,0.6000000000000001,-0.9157975152224767,-0.04776831275385228,-4.118858354577429,-0.2843162113714209,-4.957630591551458,-0.28705702312381365
121.0,0.7000000000000001,-0.8040672413721928,-0.053293085847020166,-4.127218090108707,-0.28657704027574804,-4.955394443984138,-0.286930700440139
121.0,0.8,-0.6985073933577503,-0.05769326861750766,-4.1376627192682545,-0.2894598272756563,-4.9549761199640185,-0.2870897287219088
121.0,0.9,-0.598050012861407,-0.0608082053049319,-4.149975394823404,-0.29295013681247883,-4.956382144266765,-0.2875329986452115
121.0,1.0,-0.501860150652929,-0.06247724014890991,-4.163906997242833,-0.2970305910706085,-4.959591280009863,-0.2882573732203418
122.0,0.0,-1.7321251646824165,-0.0,-3.0257402633960937,-0.13640440127471865,-5.195591072030003,-0.310858227624304
122.0,0.1,-1.540354164306863,-0.00826595884585921,-2.999400393199167,-0.13416405857383062,-5.193200170212464,-0.30993763136473584
122.0,0.2,-1.3745251306834658,-0.016382682727600597,-2.98333056476332,-0.1328146901102839,-5.191364115927615,-0.3092387330934958
122.0,0.30000000000000004,-1.2277710726131246,-0.02420093668110635,-2.9778796587926957,-0.1323631241233788,-5.19010928959143,-0.30876644132910636
122.0,0.4,-1.0954521311775283,-0.03157148574225864,-2.9831665977892836,-0.1328116483601317,-5.189453835638357,-0.3085240831883752
122.0,0.5,-0.9743204051338593,-0.038345094946939655,-2.999076032270504,-0.13415799073339385,-5.189407226582926,-0.30851336535845864
122.0,0.6000000000000001,-0.8620343842838072,-0.04437252933103159,-3.025262525034883,-0.13639533850613095,-5.189970035677098,-0.3087343541002707
122.0,0.7000000000000001,-0.7568633871764472,-0.049504553930416584,-3.0611630216202736,-0.13951239570388485,-5.191133925807661,-0.30918547457696355
122.0,0.8,-0.6575005727161826,-0.05359193378097686,-3.106016978203609,-0.14349347814937718,-5.192881854880479,-0.3098635295455874
122.0,0.9,-0.5629406785217852,-0.05648543391859458,-3.1588931419685577,-0.14831864487201196,-5.195188490642694,-0.31076373708585203
122.0,1.0,-0.47239777218611356,-0.058035819379151914,-3.2187216673530585,-0.15396386453717348,-5.198020820836601,-0.3118797867487523
123.0,0.0,-1.6283044956956254,-0.0,-1.5025828500891607,-0.040172570910051775,-4.8823356982982995,-0.26180132201578954
123.0,0.1,-1.4480279265293239,-0.007673630080633729,-1.4480898364446002,-0.0375197928060782,-4.878543052329555,-0.26104712194308477
123.0,0.2,-1.2921384062616896,-0.015208719196923013,-1.4148439067225844,-0.035920168569452904,-4.876950141552607,-0.2606391097741285
123.0,0.30000000000000004,-1.1541805395960167,-0.022466726384523426,-1.4035668450396175,-0.035381792888865005,-4.8775811237496045,-0.26058018728541665
123.0,0.4,-1.0297925729534496,-0.029309110679090505,-1.4145046850102156,-0.035907393215068084,-4.88042626938115,-0.260870752363088
123.0,0.5,-0.9159212788287894,-0.03559733111627983,-1.447418785084834,-0.0374943068418121,-4.8854422111487725,-0.2615086945649071
123.0,0.6000000000000001,-0.8103654932066601,-0.04119284673174696,-1.501594485258444,-0.0401345033060545,-4.892553043803695,-0.26248942062695185
123.0,0.7000000000000001,-0.7114982687713494,-0.045957116561147426,-1.57586690684469,-0.04381465213537372,-4.901652235319542,-0.26380590954940797
123.0,0.8,-0.6180910942844619,-0.04975159964013682,-1.6686625945012907,-0.04851623492090673,-4.912605282123544,-0.2654487962979417
123.0,0.9,-0.5291989611010782,-0.052437755004370694,-1.7780549213313197,-0.054215700549896995,-4.925253015944514,-0.2674064827376717
123.0,1.0,-0.44408304428062506,-0.05387704168950459,-1.9018305331351493,-0.060884661694407205,-4.939415448648432,-0.2696652739632324
124.0,0.0,-1.5286918604956743,-0.0,-1.5124813357267386,-0.0389761294283506,-3.7866672263796146,-0.1621529493717037
124.0,0.1,-1.3594438330836531,-0.007119363695064838,-1.4581712804420772,-0.036319282304963285,-3.773698604412802,-0.16113033134418994
124.0,0.2,-1.2130909602643092,-0.014110193241171631,-1.4250369727662289,-0.034717613156901694,-3.7685283149320887,-0.1606964791648369
124.0,0.30000000000000004,-1.0835727599395808,-0.02084395448936235,-1.413797773426802,-0.03417922699251719,-3.77123525764346,-0.16085451527706773
124.0,0.4,-0.9667943117729398,-0.02719211329067894,-1.424698889980771,-0.0347068513461517,-3.7817780924289117,-0.16160329061788703
124.0,0.5,-0.8598891715288166,-0.03302613549616336,-1.4575024821172473,-0.036297813219258845,-3.799996289938435,-0.16293739849268904
124.0,0.6000000000000001,-0.760790832897847,-0.038217486956857595,-1.5114962893008732,-0.03894406163739195,-3.82561419842519,-0.16484723960586758
124.0,0.7000000000000001,-0.6679718781731098,-0.042637633523803564,-1.5855193439224338,-0.04263223557058293,-3.8582479831644525,-0.16731913710154667
124.0,0.8,-0.5802789511269294,-0.04615804104804323,-1.6780034735099023,-0.0473437761945793,-3.8974151942891844,-0.17033549964191322
124.0,0.9,-0.49682485466109405,-0.048650175380618596,-1.7870285198055136,-0.053055082599405834,-3.942546629460499,-0.1738750298739697
124.0,1.0,-0.4169159619533657,-0.04998550237257157,-1.9103885599858184,-0.05973770855596838,-3.9930000841619346,-0.1779129748260935
125.0,0.0,-1.4332728277906368,-0.0,-3.040045742870152,-0.13005537129444467,-2.038587817271773,-0.05982432175700586
125.0,0.1,-1.2745890504281019,-0.006601057917418558,-3.013970285846231,-0.12779184459895765,-2.0107921026992766,-0.058427857662172844
125.0,0.2,-1.1373713407628923,-0.01308293926260689,-2.998061774734191,-0.12643002834209505,-1.999720280069937,-0.057867597642740354
125.0,0.30000000000000004,-1.0159375044045396,-0.019326467463334777,-2.992665587957105,-0.12597681385682946,-2.005541326706069,-0.05814758668565295
125.0,0.4,-0.906448220818943,-0.025212465947371983,-2.997899454195621,-0.12643449714539368,-2.0281663550625177,-0.05926580018579086
125.0,0.5,-0.8062159656322331,-0.03062175814248829,-3.0136491819105284,-0.12780075958509918,-2.0672508703060077,-0.06121416837998306
125.0,0.6000000000000001,-0.7133032212725493,-0.035435167476453484,-3.0395728016039905,-0.13006868743583622,-2.122203498443878,-0.06397867327751411
125.0,0.7000000000000001,-0.6262779095346043,-0.03953351737703732,-3.075112911090671,-0.13322683016486425,-2.1922008736300285,-0.06753951664968955
125.0,0.8,-0.5440586652429764,-0.04279763127200958,-3.119516601339636,-0.13725929671182724,-2.276208162431038,-0.07187135613963802
125.0,0.9,-0.4658136690319569,-0.04510833258914006,-3.171861968002134,-0.14214588869179534,-2.3730045089577696,-0.07694360559970026
125.0,1.0,-0.39089258939744637,-0.04634644475619849,-3.231089905227088,-0.1478622689042114,-2.4812125274702637,-0.08272079467704829
126.0,0.0,-1.3420194245151795,-0.0,-4.124497024765359,-0.2634550043772957,-1.097080947887954,-0.01524001889074178
126.0,0.1,-1.1934387025152846,-0.006116701352877348,-4.118465754877925,-0.2617766861331224,-1.0612958097172447,-0.01367147785877909
126.0,0.2,-1.0649573497765616,-0.012122970785642567,-4.114786117809164,-0.260775337876402,-1.0470417196269066,-0.01304680814828768
126.0,0.30000000000000004,-0.9512549450239948,-0.01790837637818353,-4.113537998413524,-0.2604560269100901,-1.0545362237482259,-0.01337052201534672
126.0,0.4,-0.8487366090177082,-0.023362486210388105,-4.114748626531994,-0.26082037089351234,-1.0836648803531874,-0.014640280110312598
126.0,0.5,-0.7548859262897885,-0.028374868362144166,-4.118391589273882,-0.261866524163846,-1.133984167965827,-0.0168469196916336
126.0,0.6000000000000001,-0.6678887368517404,-0.032835090913339596,-4.124387789151665,-0.26358919331854286,-1.2047327209628733,-0.019974564677569473
126.0,0.7000000000000001,-0.5864041398425023,-0.03663272194386224,-4.13260829949762,-0.26597968182403603,-1.2948504977937505,-0.024000815901091266
126.0,0.8,-0.5094196182853539,-0.03965732953359998,-4.142878973198645,-0.26902596316913385,-1.4030052036205056,-0.028897018241723138
126.0,0.9,-0.43615631296743335,-0.04179848176244069,-4.154986574700231,-0.2727127816165978,-1.527625050614168,-0.034628600228633455
126.0,1.0,-0.3660052975950489,-0.04294574671027225,-4.168686133814584,-0.27702177949534085,-1.6669367281919731,-0.04115548048555279
127.0,0.0,-1.2548910348465956,-0.0,-4.414113570874282,-0.37131008836331436,-2.054333787188113,-0.05451910549332695
127.0,0.1,-1.1159566702742938,-0.005664370951861761,-4.413436779896243,-0.3701331542357901,-2.026669947097735,-0.053103465001117955
127.0,0.2,-0.9958167566847178,-0.011226476430169344,-4.413024502706528,-0.36945159968455266,-2.015649593945967,-0.05253694652528129
127.0,0.30000000000000004,-0.8894962923471456,-0.016584050961368585,-4.412885689814219,-0.36926887400441405,-2.021440919925045,-0.05282364246933269
127.0,0.4,-0.7936337896056846,-0.021634829071905295,-4.413023369588587,-0.3695859028899883,-2.043955491288117,-0.05396148120374872
127.0,0.5,-0.7058762071012099,-0.026276545288225314,-4.413434538412398,-0.3704010806104679,-2.0828504951250046,-0.055942251933297715
127.0,0.6000000000000001,-0.6245271661794684,-0.030406934136774467,-4.414110269631252,-0.3717102835555281,-2.137537424513342,-0.05875170343119468
127.0,0.7000000000000001,-0.5483328217481862,-0.03392373014399856,-4.415036035776315,-0.3735069050013556,-2.2071968937311266,-0.06236971473927344
127.0,0.8,-0.47634639281932,-0.03672466783634345,-4.416192227816152,-0.37578191062679317,-2.29079906333168,-0.06677053517632514
127.0,0.9,-0.4078395863251435,-0.038707481740254936,-4.417554845521846,-0.3785239141904057,-2.387128962520032,-0.07192308953071502
127.0,1.0,-0.3422430095036169,-0.03976990638217885,-4.419096325010258,-0.3817192724513579,-2.494815839650391,-0.07779134338398203
128.0,0.0,-1.1718353194042854,-0.0,-4.439468392874411,-0.403204467501524,-3.788628717744351,-0.14145738933264224
128.0,0.1,-1.042096409041668,-0.005242229882787042,-4.439301406178013,-0.4022458060288409,-3.7756546095409016,-0.1403716458637751
128.0,0.2,-0.9299080276563039,-0.010389815695473616,-4.4392169407583735,-0.40172910856313176,-3.7704688169798937,-0.13992524292022257
128.0,0.30000000000000004,-0.8306244469895081,-0.015348113367959253,-4.439216835152671,-0.4016569906821409,-3.7731504833342675,-0.14012140503883536
128.0,0.4,-0.7411066614610885,-0.020022478830143485,-4.439301091566545,-0.40202981770378515,-3.7836586597913895,-0.14095871479500538
128.0,0.5,-0.6591573671649105,-0.024318268011925843,-4.43946787579682,-0.40284570165728,-3.8018333458017772,-0.1424311298462858
128.0,0.6000000000000001,-0.5831924612849233,-0.028140836843205876,-4.43971358362078,-0.40410051716006845,-3.82739954252611,-0.1445280555624145
128.0,0.7000000000000001,-0.5120410852179593,-0.03139554125388308,-4.4400329702925,-0.4057879362002624,-3.8599741759566895,-0.1472344719897517
128.0,0.8,-0.4448191212432594,-0.03398773717385701,-4.44041933665128,-0.4078994812730706,-3.8990756461456892,-0.1505311129921224
128.0,0.9,-0.38084647880639266,-0.0358227805330272,-4.440864762618644,-0.4104245963267591,-3.9441356696014345,-0.15439469463079747
128.0,1.0,-0.31959145074662326,-0.036806027261293166,-4.441360376723851,-0.4133507346716903,-3.9945130083085343,-0.158798189009211
129.0,0.0,-1.0927891473105886,-0.0,-4.325570533623181,-0.34651717644240293,-4.771091991795707,-0.20498436307182494
129.0,0.1,-0.9718017774297736,-0.0048485253229079775,-4.323825068045113,-0.3454470385856765,-4.766224506413446,-0.2041074853760821
129.0,0.2,-0.8671810652851768,-0.009609514581811598,-4.322992213560541,-0.3449149188744579,-4.764127095698594,-0.20371652283945701
129.0,0.30000000000000004,-0.7745946602995641,-0.014195431712706508,-4.323090116107694,-0.3449235116914866,-4.764831757037358,-0.20381429899476058
129.0,0.4,-0.6911152985693992,-0.018518740651588345,-4.324116638521162,-0.3454727734777898,-4.768327730559132,-0.20440010734505548
129.0,0.5,-0.6146938953622061,-0.022491905334452757,-4.326049438088459,-0.3465599230843933,-4.774561772534565,-0.20546971985011328
129.0,0.6000000000000001,-0.5438532035452697,-0.026027389697295386,-4.328846775104372,-0.3481794652538625,-4.783439504574634,-0.20701543776517914
129.0,0.7000000000000001,-0.477501344803105,-0.029037657676111873,-4.332449011513207,-0.3503232368526952,-4.794827790948774,-0.20902618390743627
129.0,0.8,-0.41481383959136636,-0.03143517320689786,-4.3367807245318675,-0.3529804754409715,-4.808558060249555,-0.2114876348659752
129.0,0.9,-0.35515647287594126,-0.033132400225649,-4.341753330625755,-0.3561379092719471,-4.824430455657014,-0.2143823908970835
129.0,1.0,-0.2980334038119787,-0.03404180266836092,-4.347268092429186,-0.3597798676652446,-4.842218670994174,-0.21769018072604998
130.0,0.0,-1.0176795341047165,-0.0,-3.647036381424287,-0.22837837558174173,-4.594853688173495,-0.19517492313008752
130.0,0.1,-0.9050078714002654,-0.004481586180250041,-3.63583581988931,-0.22696982585225983,-4.5873697578487915,-0.1941740821253954
130.0,0.2,-0.8075779528701943,-0.00888226107540028,-3.6304922302201703,-0.22629903629938852,-4.583545837792368,-0.1936824648038677
130.0,0.30000000000000004,-0.7213551991742253,-0.013121113400350923,-3.6311220391513284,-0.2263694039454046,-4.583440221313837,-0.19370362091014826
130.0,0.4,-0.6436135431905504,-0.01711723187000216,-3.6377114979486556,-0.22718057227873362,-4.587054521858551,-0.19423739758089695
130.0,0.5,-0.5724447379339028,-0.0207897051992542,-3.6501171816041325,-0.2287284342296862,-4.594333632032446,-0.19527994119636213
130.0,0.6000000000000001,-0.5064730704614169,-0.024057622103007242,-3.6680711790998477,-0.2310051668067381,-4.605167121611745,-0.19682374369008696
130.0,0.7000000000000001,-0.4446817094674955,-0.026840071296161477,-3.691190712863798,-0.23399929698543814,-4.619392024986922,-0.19885773262407683
130.0,0.8,-0.3863028435581168,-0.029056141493617106,-3.718991704934347,-0.2376957979847243,-4.636796919764039,-0.2013674034124584
130.0,0.9,-0.3307458485840328,-0.030624921410274345,-3.7509056183035354,-0.24207621488741754,-4.657127153813367,-0.2043349915776191
130.0,1.0,-0.27754896384674077,-0.03146549976103338,-3.7862987559007357,-0.24711881812995068,-4.680091040239652,-0.20773968212257776
131.0,0.0,-0.9464245788598189,-0.0,-1.964717445537993,-0.10140187077781593,-3.2367188999764065,-0.11925295527996427
131.0,0.1,-0.8416418576289103,-0.0041398207589595,-1.9300736101373057,-0.09962156714627468,-3.2146854948871315,-0.11783468665292118
131.0,0.2,-0.751033698062953,-0.008204900521267773,-1.913545665537523,-0.09879364094736653,-3.2032197223077534,-0.11710829752531426
131.0,0.30000000000000004,-0.6708480103094598,-0.012120498290273602,-1.915493728337505,-0.09892228518616408,-3.2024963603969163,-0.11707903228840816
131.0,0.4,-0.5985495985221557,-0.01581187306932575,-1.9358752720011418,-0.10000684814990934,-3.2125264569928866,-0.11774710232423197
131.0,0.5,-0.532363825608648,-0.019204283861773003,-1.9742466703883417,-0.10204183886206053,-3.233157048958872,-0.11910768347179873
131.0,0.6000000000000001,-0.4710113020372121,-0.02222298967096414,-2.0297792521561986,-0.10501697344471106,-3.264075043592838,-0.12115097401348818
131.0,0.7000000000000001,-0.4135463920670077,-0.024793249500247916,-2.101289054819154,-0.10891726161084714,-3.304815124137131,-0.12386231231175948
131.0,0.8,-0.3592550442202577,-0.026840322352973126,-2.1872787864684677,-0.11372313253957644,-3.354771401566507,-0.12722235196679815
131.0,0.9,-0.3075879881294411,-0.028289467232488538,-2.2859899179525764,-0.11941059845434465,-3.4132124031117823,-0.1312072917179638
131.0,1.0,-0.25811579423449604,-0.029065943142142923,-2.3954623767522687,-0.12595145397711882,-3.479298881238397,-0.13578915617293635
132.0,0.0,-0.8789343942498445,-0.0,-0.746160584919962,-0.014558632883825418,-1.3486358759066035,-0.03662182921956775
132.0,0.1,-0.7816238006007546,-0.003821714379733673,-0.6945374396702055,-0.012557580383458555,-1.306548701415153,-0.03477348990174023
132.0,0.2,-0.6974769709208444,-0.007574430907074962,-0.6699097783995747,-0.011655732577969258,-1.2846337482769865,-0.033815887369429753
132.0,0.30000000000000004,-0.6230093794535662,-0.011189151729631487,-0.6728141995307726,-0.011857656935446825,-1.2832250777682193,-0.033755934151499634
132.0,0.4,-0.5558666169039557,-0.014596878995010857,-0.7031872988910193,-0.01316233058902827,-1.3023442044079188,-0.03459406264697257
132.0,0.5,-0.4944005967655376,-0.017728614850820695,-0.760367971100961,-0.015563148965155538,-1.3416995494088608,-0.03632421989160378
132.0,0.6000000000000001,-0.4374231636499226,-0.020515361444668624,-0.8431213348301894,-0.019047981474436648,-1.4006938394522335,-0.0389339403729384
132.0,0.7000000000000001,-0.3840561157483016,-0.022888120924162248,-0.9496830719290048,-0.023599273640297347,-1.4784391883944403,-0.042404495574560996
132.0,0.8,-0.33363632108259406,-0.024777895436909184,-1.0778219581525215,-0.029194194365318227,-1.5737793300827803,-0.04671111782633669
132.0,0.9,-0.28565367813119946,-0.02611568713051706,-1.224917490009021,-0.03580482669345908,-1.685318223812081,-0.05182329463829566
132.0,1.0,-0.23970938024995755,-0.026832498152593483,-1.3880488384285274,-0.04339839986951455,-1.8114540440759774,-0.05770512866570443
133.0,0.0,-0.8151120237418701,-0.0,-1.7840346674550553,0.017144844110227875,-0.7558451748018884,-0.014768311896225073
133.0,0.1,-0.7248674782561628,-0.0035258269663199743,-1.7469187676068332,0.019142692115398208,-0.7074645307968099,-0.012790620202350111
133.0,0.2,-0.6468308317435485,-0.006987998079687331,-1.72923571166835,0.01998759693331731,-0.682271610340484,-0.011755933721997847
133.0,0.30000000000000004,-0.5777705815346784,-0.010322857487149454,-1.7313707846693562,0.019675279472883167,-0.6806504414205641,-0.011671715290605511
133.0,0.4,-0.5155032798799934,-0.013466749335753724,-1.7532773798740329,0.018207321657427,-0.70262578323302,-0.012538568420599694
133.0,0.5,-0.4585005133548019,-0.016356017772547526,-1.7944786903232024,0.015591153101502497,-0.7478624967183567,-0.01435023006401448
133.0,0.6000000000000001,-0.40566040251339575,-0.018927006944578238,-1.8540849635295116,0.011839988498844378,-0.8156740487069305,-0.017093646030302723
133.0,0.7000000000000001,-0.35616851472199107,-0.021116060998893245,-1.9308254474856548,0.006972716365195253,-0.9050398480626214,-0.0207491275659194
133.0,0.8,-0.30940987023670985,-0.022859524082539932,-2.023093426135465,0.0010137406794272774,-1.014630801097062,-0.025290586734308285
133.0,0.9,-0.2649114077161077,-0.024093740342565683,-2.1290021150622076,-0.0060072229524870124,-1.1428421928620152,-0.03068584639483124
133.0,1.0,-0.22230327920232817,-0.024755053926017873,-2.246448704162257,-0.014055394132326482,-1.2878327575372372,-0.03689701985006355
134.0,0.0,-0.7562764391575217,-0.0,-3.4220669704221436,0.017494736687470147,-2.1680277500042964,-0.07386003316851053
134.0,0.1,-0.6725458333936534,-0.0032507906084001757,-3.408381048993459,0.0193315031211293,-2.134614269223836,-0.07210662898989395
134.0,0.2,-0.600141948492743,-0.006442890914943578,-3.402196081404824,0.02001446672059759,-2.117203733697344,-0.07115245293448547
134.0,0.30000000000000004,-0.5360665348145963,-0.009517610617773436,-3.403646829596666,0.01954016851399487,-2.116061501481492,-0.07100435923950865
134.0,0.4,-0.47829374800772995,-0.012416259415032969,-3.4127016557282857,0.017911010728063004,-2.131204990702645,-0.07166339445398262
134.0,0.5,-0.42540549702610597,-0.015080147004865412,-3.4291636695365773,0.015135236536112151,-2.162403237375978,-0.07312478512910542
134.0,0.6000000000000001,-0.3763794371621154,-0.017450583085413987,-3.4526778463868073,0.01122686055232558,-2.209182756488001,-0.07537799536565082
134.0,0.7000000000000001,-0.33045992232752575,-0.019468877354821917,-3.482743757102041,0.006205551026299716,-2.270839498458468,-0.07840685335992553
134.0,0.8,-0.2870763626189777,-0.021076339511232434,-3.5187332720124482,9.64649238688331e-05,-2.3464564783215534,-0.08218974464623563
134.0,0.9,-0.24578984272619453,-0.022214279252788762,-3.5599123644463697,-0.007069962026213128,-2.434926461723556,-0.0866998689813136
134.0,1.0,-0.2062572106793241,-0.022824006277634132,-3.605465957703444,-0.01525826780966344,-2.534978922507178,-0.09190555648860999
135.0,0.0,-0.701426349616447,-0.0,-3.5513644997966556,0.018494278455235102,-4.001183138457698,-0.17046686327605223
135.0,0.1,-0.6237684323374831,-0.002995307110509153,-3.5432688437271684,0.020136667606372893,-3.9869051069348544,-0.1689592866743067
135.0,0.2,-0.5566157484053096,-0.005936536459745322,-3.5417592733091627,0.02062323865627469,-3.9792903156319976,-0.16801331699242728
135.0,0.30000000000000004,-0.49718750075754037,-0.008769610286435523,-3.546868699442734,0.019951527283239567,-3.9784542331031636,-0.16763565719666815
135.0,0.4,-0.4436047724601313,-0.011440450829306774,-3.558485800123663,0.018124935435702705,-3.9844092088825085,-0.16782895029900452
135.0,0.5,-0.39455232165925147,-0.013894980327086089,-3.5763590530064815,0.01515270275536773,-3.9970641697533384,-0.16859174856423692
135.0,0.6000000000000001,-0.34908195073934806,-0.01607912101850049,-3.6001057897054367,0.011049828621459312,-4.016226937013813,-0.16991853153818512
135.0,0.7000000000000001,-0.30649281798457795,-0.017938795142276982,-3.6292258163386837,0.005836946151346556,-4.041609082337527,-0.17179977256753928
135.0,0.8,-0.2662557163850187,-0.01941992493714259,-3.6631189235300563,-0.00045985071987264536,-4.072833150491953,-0.17422205272535693
135.0,0.9,-0.22796356362534526,-0.02046843264182433,-3.7011054300064554,-0.007809224742194587,-4.109441996404926,-0.17716822020109865
135.0,1.0,-0.19129809534994008,-0.021030240495049216,-3.7424487791623555,-0.01617485511932426,-4.150909913832255,-0.18061759252297568
136.0,0.0,-0.6497106934589962,-0.0,-1.9821418965601163,0.023026941596086092,-4.897131935477089,-0.23612750822280082
136.0,0.1,-0.5777784381117501,-0.002758145535977637,-1.962349139661144,0.024510344377315807,-4.889525720440455,-0.23433930847694945
136.0,0.2,-0.5155768728739132,-0.005466495064284664,-1.9606506119797058,0.02482999320439283,-4.883897519512051,-0.23294178657858694
136.0,0.30000000000000004,-0.4605302268341708,-0.008075252577250475,-1.9770833895505548,0.02398426920443475,-4.880327508560691,-0.23194466946068004
136.0,0.4,-0.41089811424163547,-0.010534622067204454,-2.011289453724643,0.021977455667024026,-4.878866323680473,-0.23135491622869778
136.0,0.5,-0.36546226507068535,-0.012794807526475998,-2.0625286605665796,0.018819701934174038,-4.8795338687699354,-0.23117663729683116
136.0,0.6000000000000001,-0.32334439162843065,-0.014806012947394498,-2.129705367532552,0.014526937845810717,-4.882318868974524,-0.23141104673425186
136.0,0.7000000000000001,-0.28389532475056134,-0.01651844232228934,-2.2114073810161003,0.009120739950569945,-4.887179183822318,-0.23205644851310533
136.0,0.8,-0.24662487547627204,-0.01788229964348991,-2.305955291048816,0.002628150793422157,-4.894042868121099,-0.23310825696712553
136.0,0.9,-0.21115597537417374,-0.018847788903325616,-2.411459786902949,-0.004918546362326692,-4.902809943219566,-0.23455905102575078
136.0,1.0,-0.17719382548881712,-0.01936511409412583,-2.525884226491664,-0.013482094881546058,-4.913354817656982,-0.23639866139703075
137.0,0.0,-0.6010235171918007,-0.0,-0.5552514765939796,0.0011298055486108627,-4.748518319949856,-0.22892471545643114
137.0,0.1,-0.5344816277884227,-0.002538139754238283,-0.5241309245449903,0.002467451514606811,-4.72482855807941,-0.2259311235868434
137.0,0.2,-0.47694124267478377,-0.005030455520937659,-0.5215639970582764,0.0026782670915465046,-4.703220603887457,-0.22332093844487017
137.0,0.30000000000000004,-0.42601961071536454,-0.007431123312559225,-0.5476067310028219,0.0017611851808709833,-4.683992609126661,-0.22111218883953754
137.0,0.4,-0.38010676492670636,-0.00969431914156407,-0.601691735313318,-0.0002791492378295679,-4.667416624486672,-0.21932028177863686
137.0,0.5,-0.33807572842038786,-0.011774219020413295,-0.6826487437874706,-0.003432418278211058,-4.653732210510436,-0.21795782356867993
137.0,0.6000000000000001,-0.29911402948615196,-0.013624998961567993,-0.7887467158253787,-0.007682718100087138,-4.6431406840005245,-0.21703447218205246
137.0,0.7000000000000001,-0.26262114555554766,-0.015200834977489253,-0.9177553684885411,-0.013008692475202643,-4.63580019292044,-0.2165568232442919
137.0,0.8,-0.22814362081158146,-0.01645590308063817,-1.0670230868412807,-0.019383711576778095,-4.631821788093142,-0.21652833159608148
137.0,0.9,-0.1953326430873352,-0.017344379283475844,-1.2335674121862397,-0.026776093718850258,-4.631266627941548,-0.21694926966195077
137.0,1.0,-0.1639155046886729,-0.017820439598463363,-1.4141738031760185,-0.035149367604020876,-4.634144414709928,-0.21781672339713978
138.0,0.0,-0.5552561431444281,-0.0,-1.4753477660731749,-0.07588133352672022,-3.5833765202859054,-0.15840465027359754
138.0,0.1,-0.4937813558677235,-0.002334185999197271,-1.4515797727028148,-0.07471877596709842,-3.5059712641278358,-0.15344271143269606
138.0,0.2,-0.44062261681783643,-0.004626230225089073,-1.44962125705,-0.07455261079702091,-3.434715791659044,-0.1489999804191719
138.0,0.30000000000000004,-0.3935786191111975,-0.006833990904369942,-1.4695149741421276,-0.07538367670460067,-3.3705920595731413,-0.1451070904303271
138.0,0.4,-0.3511619932318816,-0.008915326263734409,-1.5108275022488278,-0.07720776313659428,-3.3145072813303615,-0.14179119349284924
138.0,0.5,-0.31233158051874077,-0.010828094529877007,-1.5726649428206847,-0.0800156458176946,-3.2672726221304305,-0.139075645240671
138.0,0.6000000000000001,-0.2763367782160641,-0.012530153929492268,-1.6537050787061682,-0.08379316448873952,-3.2295837015116517,-0.13697973100477107
138.0,0.7000000000000001,-0.24262279298267395,-0.013979362689274726,-1.7522443738914277,-0.08852134181081539,-3.2020035564168965,-0.1355184377880787
138.0,0.8,-0.21077069923441552,-0.015133579035918911,-1.8662574827270006,-0.09417654222809224,-3.184948648564409,-0.13470227576760752
138.0,0.9,-0.18045824652193912,-0.01595066119611936,-1.9934663661969947,-0.10073066866841629,-3.1786784013084604,-0.13453715242692954
138.0,1.0,-0.151433493584844,-0.016388467396570603,-2.1314157261453786,-0.10815139517471561,-3.183288634108564,-0.13502430134660204
139.0,0.0,-0.5122978482336662,-0.0,-3.355830991280929,-0.200715068870209,-1.854965764870074,-0.07847712805769264
139.0,0.1,-0.4555791578935102,-0.0021452404457505225,-3.3470843601536044,-0.19972438551999638,-1.6999692183829103,-0.07166920380068625
